Files already downloaded and verified
Files already downloaded and verified
Epoch 1, lr 0.100000
11:02:32 train - loss: 0.8216, acc: 0.7300
Epoch 316, lr 0.568593
11:02:51 train - loss: 0.8763, acc: 0.7083
Epoch 317, lr 0.565406
11:03:10 train - loss: 0.8135, acc: 0.7342
Epoch 318, lr 0.562220
11:03:29 train - loss: 0.8896, acc: 0.7115
Epoch 319, lr 0.559035
11:03:48 train - loss: 0.8268, acc: 0.7329
Epoch 320, lr 0.555851
11:04:07 train - loss: 0.8264, acc: 0.7400
11:04:09 valid - loss: 0.2154, acc: 0.9384
Epoch 321, lr 0.552668
11:04:28 train - loss: 0.7242, acc: 0.7835
Epoch 322, lr 0.549487
11:04:47 train - loss: 0.8993, acc: 0.7004
Epoch 323, lr 0.546307
11:05:05 train - loss: 0.7856, acc: 0.7511
Epoch 324, lr 0.543129
11:05:24 train - loss: 0.8275, acc: 0.7300
Epoch 325, lr 0.539952
11:05:43 train - loss: 0.9354, acc: 0.6701
Epoch 326, lr 0.536777
11:06:02 train - loss: 0.8430, acc: 0.7266
Epoch 327, lr 0.533604
11:06:21 train - loss: 0.8453, acc: 0.7268
Epoch 328, lr 0.530433
11:06:40 train - loss: 0.8015, acc: 0.7581
Epoch 329, lr 0.527263
11:06:59 train - loss: 0.8505, acc: 0.7198
Epoch 330, lr 0.524096
11:07:18 train - loss: 0.7665, acc: 0.7486
11:07:20 valid - loss: 0.4386, acc: 0.9270
Epoch 331, lr 0.520931
11:07:39 train - loss: 0.7676, acc: 0.7425
Epoch 332, lr 0.517768
11:07:58 train - loss: 0.7919, acc: 0.7342
Epoch 333, lr 0.514608
11:08:17 train - loss: 0.8208, acc: 0.7407
Epoch 334, lr 0.511450
11:08:36 train - loss: 0.8611, acc: 0.7120
Epoch 335, lr 0.508294
11:08:55 train - loss: 0.8791, acc: 0.7062
Epoch 336, lr 0.505141
11:09:14 train - loss: 0.8126, acc: 0.7280
Epoch 337, lr 0.501991
11:09:33 train - loss: 0.8763, acc: 0.7165
Epoch 338, lr 0.498844
11:09:51 train - loss: 0.8222, acc: 0.7314
Epoch 339, lr 0.495699
11:10:10 train - loss: 0.9153, acc: 0.6684
Epoch 340, lr 0.492558
11:10:29 train - loss: 0.7943, acc: 0.7431
11:10:31 valid - loss: 0.3257, acc: 0.9447
Epoch 341, lr 0.489419
11:10:50 train - loss: 0.7717, acc: 0.7625
Epoch 342, lr 0.486284
11:11:09 train - loss: 0.9147, acc: 0.6938
Epoch 343, lr 0.483152
11:11:28 train - loss: 0.7870, acc: 0.7374
Epoch 344, lr 0.480023
11:11:47 train - loss: 0.8278, acc: 0.7290
Epoch 345, lr 0.476898
11:12:06 train - loss: 0.8656, acc: 0.7072
Epoch 346, lr 0.473776
11:12:24 train - loss: 0.8346, acc: 0.7203
Epoch 347, lr 0.470658
11:12:43 train - loss: 0.8032, acc: 0.7450
Epoch 348, lr 0.467543
11:13:02 train - loss: 0.8220, acc: 0.7348
Epoch 349, lr 0.464433
11:13:21 train - loss: 0.7680, acc: 0.7537
Epoch 350, lr 0.461326
11:13:40 train - loss: 0.8151, acc: 0.7241
11:13:42 valid - loss: 0.3327, acc: 0.9422
Epoch 351, lr 0.458223
11:14:01 train - loss: 0.7626, acc: 0.7563
Epoch 352, lr 0.455124
11:14:20 train - loss: 0.6879, acc: 0.7846
Epoch 353, lr 0.452029
11:14:39 train - loss: 0.7131, acc: 0.7791
Epoch 354, lr 0.448938
11:14:58 train - loss: 0.8422, acc: 0.7239
Epoch 355, lr 0.445852
11:15:17 train - loss: 0.7850, acc: 0.7487
Epoch 356, lr 0.442770
11:15:36 train - loss: 0.8862, acc: 0.6971
Epoch 357, lr 0.439693
11:15:54 train - loss: 0.6644, acc: 0.8076
Epoch 358, lr 0.436620
11:16:13 train - loss: 0.8796, acc: 0.7042
Epoch 359, lr 0.433551
11:16:32 train - loss: 0.8241, acc: 0.7282
Epoch 360, lr 0.430488
11:16:51 train - loss: 0.8025, acc: 0.7465
11:16:53 valid - loss: 0.2656, acc: 0.9409
Epoch 361, lr 0.427429
11:17:12 train - loss: 0.7334, acc: 0.7696
Epoch 362, lr 0.424375
11:17:31 train - loss: 0.6879, acc: 0.7902
Epoch 363, lr 0.421327
11:17:50 train - loss: 0.8336, acc: 0.7337
Epoch 364, lr 0.418283
11:18:09 train - loss: 0.8154, acc: 0.7202
Epoch 365, lr 0.415244
11:18:28 train - loss: 0.8825, acc: 0.7004
Epoch 366, lr 0.412211
11:18:47 train - loss: 0.6898, acc: 0.7966
Epoch 367, lr 0.409183
11:19:06 train - loss: 0.7602, acc: 0.7625
Epoch 368, lr 0.406161
11:19:25 train - loss: 0.7281, acc: 0.7724
Epoch 369, lr 0.403143
11:19:44 train - loss: 0.7162, acc: 0.7671
Epoch 370, lr 0.400132
11:20:03 train - loss: 0.8526, acc: 0.7043
11:20:05 valid - loss: 0.5012, acc: 0.9166
Epoch 371, lr 0.397126
11:20:24 train - loss: 0.8727, acc: 0.6982
Epoch 372, lr 0.394126
11:20:43 train - loss: 0.7278, acc: 0.7673
Epoch 373, lr 0.391132
11:21:02 train - loss: 0.7145, acc: 0.7758
Epoch 374, lr 0.388144
11:21:21 train - loss: 0.7516, acc: 0.7574
Epoch 375, lr 0.385162
11:21:40 train - loss: 0.7569, acc: 0.7540
Epoch 376, lr 0.382186
11:21:58 train - loss: 0.8832, acc: 0.7159
Epoch 377, lr 0.379216
11:22:17 train - loss: 0.8587, acc: 0.7079
Epoch 378, lr 0.376252
11:22:36 train - loss: 0.8496, acc: 0.7045
Epoch 379, lr 0.373295
11:22:55 train - loss: 0.7454, acc: 0.7574
Epoch 380, lr 0.370344
11:23:14 train - loss: 0.8453, acc: 0.7204
11:23:16 valid - loss: 0.3090, acc: 0.9465
Epoch 381, lr 0.367400
11:23:35 train - loss: 0.7651, acc: 0.7554
Epoch 382, lr 0.364462
11:23:54 train - loss: 0.8726, acc: 0.7015
Epoch 383, lr 0.361531
11:24:13 train - loss: 0.7832, acc: 0.7441
Epoch 384, lr 0.358607
11:24:31 train - loss: 0.8362, acc: 0.7145
Epoch 385, lr 0.355690
11:24:50 train - loss: 0.7840, acc: 0.7546
Epoch 386, lr 0.352779
11:25:09 train - loss: 0.7833, acc: 0.7426
Epoch 387, lr 0.349876
11:25:28 train - loss: 0.8368, acc: 0.7153
Epoch 388, lr 0.346980
11:25:47 train - loss: 0.8589, acc: 0.7063
Epoch 389, lr 0.344091
11:26:06 train - loss: 0.7615, acc: 0.7524
Epoch 390, lr 0.341209
11:26:25 train - loss: 0.7286, acc: 0.7824
11:26:27 valid - loss: 0.4540, acc: 0.9386
Epoch 391, lr 0.338334
11:26:46 train - loss: 0.8375, acc: 0.7082
Epoch 392, lr 0.335467
11:27:05 train - loss: 0.7373, acc: 0.7587
Epoch 393, lr 0.332608
11:27:23 train - loss: 0.7024, acc: 0.7821
Epoch 394, lr 0.329756
11:27:42 train - loss: 0.8279, acc: 0.7281
Epoch 395, lr 0.326912
11:28:01 train - loss: 0.7788, acc: 0.7540
Epoch 396, lr 0.324075
11:28:20 train - loss: 0.7630, acc: 0.7585
Epoch 397, lr 0.321246
11:28:39 train - loss: 0.8689, acc: 0.6953
Epoch 398, lr 0.318426
11:28:58 train - loss: 0.8745, acc: 0.6945
Epoch 399, lr 0.315613
11:29:17 train - loss: 0.7644, acc: 0.7447
Epoch 400, lr 0.312808
11:29:36 train - loss: 0.7697, acc: 0.7498
11:29:37 valid - loss: 0.1953, acc: 0.9507
Epoch 401, lr 0.310012
11:29:56 train - loss: 0.8082, acc: 0.7202
Epoch 402, lr 0.307223
11:30:15 train - loss: 0.7131, acc: 0.7749
Epoch 403, lr 0.304444
11:30:34 train - loss: 0.7737, acc: 0.7392
Epoch 404, lr 0.301672
11:30:53 train - loss: 0.8031, acc: 0.7273
Epoch 405, lr 0.298909
11:31:12 train - loss: 0.6984, acc: 0.7835
Epoch 406, lr 0.296154
11:31:31 train - loss: 0.8560, acc: 0.7102
Epoch 407, lr 0.293408
11:31:50 train - loss: 0.8676, acc: 0.6968
Epoch 408, lr 0.290671
11:32:09 train - loss: 0.8112, acc: 0.7216
Epoch 409, lr 0.287943
11:32:28 train - loss: 0.8238, acc: 0.7074
Epoch 410, lr 0.285223
11:32:46 train - loss: 0.8133, acc: 0.7275
11:32:48 valid - loss: 0.3428, acc: 0.9499
Epoch 411, lr 0.282513
11:33:07 train - loss: 0.8262, acc: 0.7116
Epoch 412, lr 0.279811
11:33:26 train - loss: 0.7296, acc: 0.7447
Epoch 413, lr 0.277119
11:33:45 train - loss: 0.8383, acc: 0.7084
Epoch 414, lr 0.274435
11:34:04 train - loss: 0.7820, acc: 0.7326
Epoch 415, lr 0.271761
11:34:23 train - loss: 0.8495, acc: 0.6975
Epoch 416, lr 0.269096
11:34:42 train - loss: 0.7398, acc: 0.7547
Epoch 417, lr 0.266441
11:35:01 train - loss: 0.7639, acc: 0.7503
Epoch 418, lr 0.263795
11:35:20 train - loss: 0.7466, acc: 0.7441
Epoch 419, lr 0.261159
11:35:39 train - loss: 0.7767, acc: 0.7272
Epoch 420, lr 0.258532
11:35:58 train - loss: 0.8115, acc: 0.7201
11:36:00 valid - loss: 0.4388, acc: 0.9451
Epoch 421, lr 0.255915
11:36:19 train - loss: 0.6693, acc: 0.7911
Epoch 422, lr 0.253308
11:36:38 train - loss: 0.6901, acc: 0.7786
Epoch 423, lr 0.250710
11:36:57 train - loss: 0.7176, acc: 0.7629
Epoch 424, lr 0.248123
11:37:16 train - loss: 0.7858, acc: 0.7219
Epoch 425, lr 0.245545
11:37:35 train - loss: 0.7630, acc: 0.7547
Epoch 426, lr 0.242978
11:37:54 train - loss: 0.7543, acc: 0.7460
Epoch 427, lr 0.240420
11:38:13 train - loss: 0.7144, acc: 0.7606
Epoch 428, lr 0.237873
11:38:31 train - loss: 0.7227, acc: 0.7667
Epoch 429, lr 0.235337
11:38:50 train - loss: 0.8108, acc: 0.7110
Epoch 430, lr 0.232810
11:39:09 train - loss: 0.6486, acc: 0.8010
11:39:11 valid - loss: 0.2135, acc: 0.9535
Epoch 431, lr 0.230294
11:39:30 train - loss: 0.6938, acc: 0.7762
Epoch 432, lr 0.227788
11:39:49 train - loss: 0.7012, acc: 0.7685
Epoch 433, lr 0.225293
11:40:08 train - loss: 0.7837, acc: 0.7272
Epoch 434, lr 0.222809
11:40:27 train - loss: 0.7709, acc: 0.7333
Epoch 435, lr 0.220335
11:40:45 train - loss: 0.7680, acc: 0.7420
Epoch 436, lr 0.217873
11:41:04 train - loss: 0.7278, acc: 0.7530
Epoch 437, lr 0.215421
11:41:23 train - loss: 0.7009, acc: 0.7653
Epoch 438, lr 0.212980
11:41:42 train - loss: 0.7497, acc: 0.7393
Epoch 439, lr 0.210549
11:42:01 train - loss: 0.7758, acc: 0.7277
Epoch 440, lr 0.208130
11:42:20 train - loss: 0.7574, acc: 0.7327
11:42:22 valid - loss: 0.2119, acc: 0.9539
Epoch 441, lr 0.205722
11:42:41 train - loss: 0.7192, acc: 0.7521
Epoch 442, lr 0.203326
11:43:00 train - loss: 0.7007, acc: 0.7713
Epoch 443, lr 0.200940
11:43:18 train - loss: 0.7525, acc: 0.7407
Epoch 444, lr 0.198566
11:43:37 train - loss: 0.6747, acc: 0.7836
Epoch 445, lr 0.196203
11:43:56 train - loss: 0.7151, acc: 0.7488
Epoch 446, lr 0.193852
11:44:15 train - loss: 0.6425, acc: 0.7893
Epoch 447, lr 0.191512
11:44:34 train - loss: 0.8225, acc: 0.6948
Epoch 448, lr 0.189184
11:44:53 train - loss: 0.7362, acc: 0.7515
Epoch 449, lr 0.186868
11:45:12 train - loss: 0.7808, acc: 0.7250
Epoch 450, lr 0.184563
11:45:30 train - loss: 0.7565, acc: 0.7438
11:45:32 valid - loss: 0.2696, acc: 0.9555
Epoch 451, lr 0.182270
11:45:51 train - loss: 0.8461, acc: 0.7046
Epoch 452, lr 0.179989
11:46:10 train - loss: 0.6953, acc: 0.7756
Epoch 453, lr 0.177720
11:46:29 train - loss: 0.7149, acc: 0.7635
Epoch 454, lr 0.175462
11:46:48 train - loss: 0.7410, acc: 0.7402
Epoch 455, lr 0.173217
11:47:07 train - loss: 0.7181, acc: 0.7617
Epoch 456, lr 0.170984
11:47:26 train - loss: 0.7429, acc: 0.7353
Epoch 457, lr 0.168763
11:47:45 train - loss: 0.7165, acc: 0.7600
Epoch 458, lr 0.166555
11:48:04 train - loss: 0.7250, acc: 0.7552
Epoch 459, lr 0.164358
11:48:23 train - loss: 0.6460, acc: 0.7949
Epoch 460, lr 0.162174
11:48:42 train - loss: 0.6882, acc: 0.7716
11:48:43 valid - loss: 0.3489, acc: 0.9531
Epoch 461, lr 0.160003
11:49:02 train - loss: 0.7014, acc: 0.7638
Epoch 462, lr 0.157844
11:49:21 train - loss: 0.6505, acc: 0.7949
Epoch 463, lr 0.155697
11:49:40 train - loss: 0.7800, acc: 0.7236
Epoch 464, lr 0.153563
11:49:59 train - loss: 0.6434, acc: 0.7816
Epoch 465, lr 0.151442
11:50:18 train - loss: 0.7122, acc: 0.7601
Epoch 466, lr 0.149334
11:50:37 train - loss: 0.7261, acc: 0.7647
Epoch 467, lr 0.147238
11:50:56 train - loss: 0.7516, acc: 0.7136
Epoch 468, lr 0.145155
11:51:15 train - loss: 0.7619, acc: 0.7353
Epoch 469, lr 0.143085
11:51:34 train - loss: 0.6531, acc: 0.7855
Epoch 470, lr 0.141028
11:51:53 train - loss: 0.7612, acc: 0.7388
11:51:54 valid - loss: 0.1986, acc: 0.9601
Epoch 471, lr 0.138985
11:52:13 train - loss: 0.7105, acc: 0.7646
Epoch 472, lr 0.136954
11:52:32 train - loss: 0.7343, acc: 0.7473
Epoch 473, lr 0.134936
11:52:51 train - loss: 0.7788, acc: 0.7157
Epoch 474, lr 0.132932
11:53:10 train - loss: 0.6505, acc: 0.8028
Epoch 475, lr 0.130940
11:53:29 train - loss: 0.6705, acc: 0.7739
Epoch 476, lr 0.128962
11:53:48 train - loss: 0.6762, acc: 0.7741
Epoch 477, lr 0.126998
11:54:07 train - loss: 0.6230, acc: 0.8044
Epoch 478, lr 0.125047
11:54:26 train - loss: 0.8316, acc: 0.6862
Epoch 479, lr 0.123109
11:54:45 train - loss: 0.7272, acc: 0.7569
Epoch 480, lr 0.121185
11:55:04 train - loss: 0.7065, acc: 0.7527
11:55:06 valid - loss: 0.3764, acc: 0.9541
Epoch 481, lr 0.119274
11:55:25 train - loss: 0.7373, acc: 0.7372
Epoch 482, lr 0.117377
11:55:44 train - loss: 0.7326, acc: 0.7457
Epoch 483, lr 0.115494
11:56:02 train - loss: 0.6796, acc: 0.7849
Epoch 484, lr 0.113625
11:56:21 train - loss: 0.7040, acc: 0.7592
Epoch 485, lr 0.111769
11:56:40 train - loss: 0.6730, acc: 0.7800
Epoch 486, lr 0.109927
11:56:59 train - loss: 0.7518, acc: 0.7343
Epoch 487, lr 0.108100
11:57:18 train - loss: 0.6885, acc: 0.7729
Epoch 488, lr 0.106286
11:57:37 train - loss: 0.7242, acc: 0.7465
Epoch 489, lr 0.104486
11:57:56 train - loss: 0.7543, acc: 0.7334
Epoch 490, lr 0.102700
11:58:14 train - loss: 0.7151, acc: 0.7566
11:58:16 valid - loss: 0.2974, acc: 0.9579
Epoch 491, lr 0.100928
11:58:35 train - loss: 0.6436, acc: 0.7765
Epoch 492, lr 0.099171
11:58:54 train - loss: 0.5775, acc: 0.8159
Epoch 493, lr 0.097427
11:59:13 train - loss: 0.7287, acc: 0.7380
Epoch 494, lr 0.095698
11:59:32 train - loss: 0.7373, acc: 0.7422
Epoch 495, lr 0.093984
11:59:51 train - loss: 0.6883, acc: 0.7582
Epoch 496, lr 0.092283
12:00:10 train - loss: 0.6711, acc: 0.7816
Epoch 497, lr 0.090597
12:00:29 train - loss: 0.7189, acc: 0.7479
Epoch 498, lr 0.088926
12:00:48 train - loss: 0.6705, acc: 0.7797
Epoch 499, lr 0.087269
12:01:07 train - loss: 0.6790, acc: 0.7640
Epoch 500, lr 0.085626
12:01:26 train - loss: 0.6326, acc: 0.7887
12:01:28 valid - loss: 0.2438, acc: 0.9587
Epoch 501, lr 0.083998
12:01:47 train - loss: 0.7022, acc: 0.7408
Epoch 502, lr 0.082385
12:02:06 train - loss: 0.7925, acc: 0.7146
Epoch 503, lr 0.080787
12:02:25 train - loss: 0.6832, acc: 0.7723
Epoch 504, lr 0.079203
12:02:43 train - loss: 0.6099, acc: 0.8115
Epoch 505, lr 0.077634
12:03:02 train - loss: 0.7105, acc: 0.7421
Epoch 506, lr 0.076080
12:03:21 train - loss: 0.6517, acc: 0.7695
Epoch 507, lr 0.074540
12:03:40 train - loss: 0.7205, acc: 0.7486
Epoch 508, lr 0.073016
12:03:59 train - loss: 0.6961, acc: 0.7482
Epoch 509, lr 0.071506
12:04:18 train - loss: 0.5928, acc: 0.8071
Epoch 510, lr 0.070012
12:04:37 train - loss: 0.6380, acc: 0.7767
12:04:39 valid - loss: 0.2749, acc: 0.9604
Epoch 511, lr 0.068532
12:04:58 train - loss: 0.7057, acc: 0.7476
Epoch 512, lr 0.067068
12:05:17 train - loss: 0.7147, acc: 0.7452
Epoch 513, lr 0.065619
12:05:36 train - loss: 0.6395, acc: 0.7846
Epoch 514, lr 0.064185
12:05:54 train - loss: 0.6689, acc: 0.7676
Epoch 515, lr 0.062766
12:06:13 train - loss: 0.6757, acc: 0.7652
Epoch 516, lr 0.061362
12:06:32 train - loss: 0.7463, acc: 0.7340
Epoch 517, lr 0.059974
12:06:51 train - loss: 0.6735, acc: 0.7624
Epoch 518, lr 0.058601
12:07:10 train - loss: 0.6545, acc: 0.7761
Epoch 519, lr 0.057243
12:07:29 train - loss: 0.7389, acc: 0.7510
Epoch 520, lr 0.055901
12:07:48 train - loss: 0.7257, acc: 0.7316
12:07:50 valid - loss: 0.1777, acc: 0.9622
Epoch 521, lr 0.054574
12:08:09 train - loss: 0.7362, acc: 0.7303
Epoch 522, lr 0.053263
12:08:28 train - loss: 0.6159, acc: 0.7880
Epoch 523, lr 0.051967
12:08:47 train - loss: 0.6058, acc: 0.7988
Epoch 524, lr 0.050687
12:09:06 train - loss: 0.7172, acc: 0.7504
Epoch 525, lr 0.049422
12:09:24 train - loss: 0.6880, acc: 0.7526
Epoch 526, lr 0.048173
12:09:43 train - loss: 0.6879, acc: 0.7480
Epoch 527, lr 0.046940
12:10:02 train - loss: 0.6691, acc: 0.7573
Epoch 528, lr 0.045722
12:10:21 train - loss: 0.7517, acc: 0.7301
Epoch 529, lr 0.044521
12:10:40 train - loss: 0.6525, acc: 0.7936
Epoch 530, lr 0.043334
12:10:59 train - loss: 0.6192, acc: 0.7858
12:11:01 valid - loss: 0.1389, acc: 0.9650
Epoch 531, lr 0.042164
12:11:20 train - loss: 0.6725, acc: 0.7633
Epoch 532, lr 0.041009
12:11:39 train - loss: 0.6837, acc: 0.7493
Epoch 533, lr 0.039871
12:11:58 train - loss: 0.7362, acc: 0.7285
Epoch 534, lr 0.038748
12:12:17 train - loss: 0.6414, acc: 0.7544
Epoch 535, lr 0.037641
12:12:36 train - loss: 0.6251, acc: 0.7868
Epoch 536, lr 0.036550
12:12:54 train - loss: 0.7033, acc: 0.7371
Epoch 537, lr 0.035475
12:13:13 train - loss: 0.6497, acc: 0.7686
Epoch 538, lr 0.034416
12:13:32 train - loss: 0.6422, acc: 0.7729
Epoch 539, lr 0.033374
12:13:51 train - loss: 0.6806, acc: 0.7587
Epoch 540, lr 0.032347
12:14:10 train - loss: 0.7118, acc: 0.7308
12:14:12 valid - loss: 0.4057, acc: 0.9524
Epoch 541, lr 0.031336
12:14:31 train - loss: 0.6391, acc: 0.7816
Epoch 542, lr 0.030342
12:14:50 train - loss: 0.7152, acc: 0.7413
Epoch 543, lr 0.029363
12:15:09 train - loss: 0.6815, acc: 0.7503
Epoch 544, lr 0.028401
12:15:28 train - loss: 0.6330, acc: 0.7790
Epoch 545, lr 0.027455
12:15:47 train - loss: 0.5992, acc: 0.8018
Epoch 546, lr 0.026525
12:16:05 train - loss: 0.6399, acc: 0.7770
Epoch 547, lr 0.025612
12:16:24 train - loss: 0.6947, acc: 0.7525
Epoch 548, lr 0.024715
12:16:43 train - loss: 0.6456, acc: 0.7679
Epoch 549, lr 0.023834
12:17:02 train - loss: 0.7315, acc: 0.7415
Epoch 550, lr 0.022970
12:17:21 train - loss: 0.6282, acc: 0.7871
12:17:23 valid - loss: 0.2424, acc: 0.9652
Epoch 551, lr 0.022122
12:17:42 train - loss: 0.7075, acc: 0.7317
Epoch 552, lr 0.021290
12:18:01 train - loss: 0.6155, acc: 0.7867
Epoch 553, lr 0.020475
12:18:20 train - loss: 0.5931, acc: 0.7945
Epoch 554, lr 0.019676
12:18:39 train - loss: 0.7316, acc: 0.7142
Epoch 555, lr 0.018894
12:18:58 train - loss: 0.6624, acc: 0.7532
Epoch 556, lr 0.018128
12:19:16 train - loss: 0.6827, acc: 0.7474
Epoch 557, lr 0.017378
12:19:35 train - loss: 0.6878, acc: 0.7328
Epoch 558, lr 0.016646
12:19:54 train - loss: 0.5660, acc: 0.8177
Epoch 559, lr 0.015929
12:20:13 train - loss: 0.6603, acc: 0.7726
Epoch 560, lr 0.015230
12:20:33 train - loss: 0.6687, acc: 0.7573
12:20:34 valid - loss: 0.2971, acc: 0.9663
Epoch 561, lr 0.014547
12:20:53 train - loss: 0.7286, acc: 0.7180
Epoch 562, lr 0.013880
12:21:12 train - loss: 0.6137, acc: 0.7902
Epoch 563, lr 0.013230
12:21:31 train - loss: 0.6467, acc: 0.7726
Epoch 564, lr 0.012597
12:21:50 train - loss: 0.6988, acc: 0.7421
Epoch 565, lr 0.011981
12:22:09 train - loss: 0.7565, acc: 0.7086
Epoch 566, lr 0.011381
12:22:28 train - loss: 0.7134, acc: 0.7338
Epoch 567, lr 0.010798
12:22:47 train - loss: 0.6812, acc: 0.7503
Epoch 568, lr 0.010231
12:23:06 train - loss: 0.6672, acc: 0.7589
Epoch 569, lr 0.009682
12:23:24 train - loss: 0.7132, acc: 0.7256
Epoch 570, lr 0.009149
12:23:43 train - loss: 0.7245, acc: 0.7310
12:23:45 valid - loss: 0.2952, acc: 0.9620
Epoch 571, lr 0.008633
12:24:04 train - loss: 0.7104, acc: 0.7423
Epoch 572, lr 0.008133
12:24:23 train - loss: 0.6703, acc: 0.7584
Epoch 573, lr 0.007651
12:24:42 train - loss: 0.6549, acc: 0.7629
Epoch 574, lr 0.007185
12:25:01 train - loss: 0.6828, acc: 0.7480
Epoch 575, lr 0.006736
12:25:20 train - loss: 0.6711, acc: 0.7678
Epoch 576, lr 0.006304
12:25:39 train - loss: 0.6661, acc: 0.7510
Epoch 577, lr 0.005889
12:25:58 train - loss: 0.7074, acc: 0.7271
Epoch 578, lr 0.005490
12:26:16 train - loss: 0.6356, acc: 0.7830
Epoch 579, lr 0.005109
12:26:35 train - loss: 0.6355, acc: 0.7830
Epoch 580, lr 0.004744
12:26:54 train - loss: 0.6322, acc: 0.7706
12:26:56 valid - loss: 0.3930, acc: 0.9507
Epoch 581, lr 0.004396
12:27:15 train - loss: 0.6915, acc: 0.7562
Epoch 582, lr 0.004065
12:27:34 train - loss: 0.6992, acc: 0.7405
Epoch 583, lr 0.003751
12:27:53 train - loss: 0.7429, acc: 0.7279
Epoch 584, lr 0.003454
12:28:11 train - loss: 0.6689, acc: 0.7581
Epoch 585, lr 0.003174
12:28:30 train - loss: 0.6911, acc: 0.7293
Epoch 586, lr 0.002911
12:28:49 train - loss: 0.6344, acc: 0.7850
Epoch 587, lr 0.002665
12:29:08 train - loss: 0.6066, acc: 0.7900
Epoch 588, lr 0.002436
12:29:27 train - loss: 0.6633, acc: 0.7554
Epoch 589, lr 0.002223
12:29:46 train - loss: 0.6381, acc: 0.7750
Epoch 590, lr 0.002028
12:30:04 train - loss: 0.5878, acc: 0.8039
12:30:06 valid - loss: 0.1644, acc: 0.9666
Epoch 591, lr 0.001850
12:30:25 train - loss: 0.5312, acc: 0.8296
Epoch 592, lr 0.001688
12:30:44 train - loss: 0.6378, acc: 0.7775
Epoch 593, lr 0.001544
12:31:03 train - loss: 0.5930, acc: 0.7882
Epoch 594, lr 0.001416
12:31:22 train - loss: 0.6547, acc: 0.7683
Epoch 595, lr 0.001306
12:31:41 train - loss: 0.7253, acc: 0.7181
Epoch 596, lr 0.001212
12:32:00 train - loss: 0.5899, acc: 0.8114
Epoch 597, lr 0.001136
12:32:19 train - loss: 0.6463, acc: 0.7651
Epoch 598, lr 0.001076
12:32:38 train - loss: 0.6911, acc: 0.7467
Epoch 599, lr 0.001034
12:32:56 train - loss: 0.7446, acc: 0.7039
Epoch 600, lr 0.001008
12:33:15 train - loss: 0.6443, acc: 0.7783
12:33:17 valid - loss: 0.2028, acc: 0.9665
