Files already downloaded and verified
Files already downloaded and verified
Epoch 1, lr 0.100000
02:21:19 train - loss: 1.3097, acc: 0.6652
02:21:22 valid - loss: 0.8589, acc: 0.9272
Epoch 321, lr 0.368625
02:21:50 train - loss: 1.2908, acc: 0.6720
Epoch 322, lr 0.366505
02:22:18 train - loss: 1.3578, acc: 0.6363
Epoch 323, lr 0.364386
02:22:46 train - loss: 1.3392, acc: 0.6485
Epoch 324, lr 0.362268
02:23:14 train - loss: 1.3534, acc: 0.6368
Epoch 325, lr 0.360152
02:23:42 train - loss: 1.3641, acc: 0.6312
Epoch 326, lr 0.358036
02:24:10 train - loss: 1.3468, acc: 0.6431
Epoch 327, lr 0.355921
02:24:38 train - loss: 1.3525, acc: 0.6415
Epoch 328, lr 0.353808
02:25:06 train - loss: 1.3454, acc: 0.6472
Epoch 329, lr 0.351696
02:25:35 train - loss: 1.3698, acc: 0.6274
Epoch 330, lr 0.349585
02:26:03 train - loss: 1.3246, acc: 0.6486
02:26:05 valid - loss: 0.6879, acc: 0.9395
Epoch 331, lr 0.347476
02:26:33 train - loss: 1.3272, acc: 0.6435
Epoch 332, lr 0.345369
02:27:01 train - loss: 1.3060, acc: 0.6570
Epoch 333, lr 0.343262
02:27:29 train - loss: 1.3137, acc: 0.6587
Epoch 334, lr 0.341158
02:27:57 train - loss: 1.3540, acc: 0.6340
Epoch 335, lr 0.339055
02:28:25 train - loss: 1.3800, acc: 0.6231
Epoch 336, lr 0.336954
02:28:53 train - loss: 1.3168, acc: 0.6519
Epoch 337, lr 0.334855
02:29:22 train - loss: 1.3263, acc: 0.6521
Epoch 338, lr 0.332758
02:29:50 train - loss: 1.3407, acc: 0.6423
Epoch 339, lr 0.330662
02:30:18 train - loss: 1.3740, acc: 0.6206
Epoch 340, lr 0.328569
02:30:46 train - loss: 1.3044, acc: 0.6613
02:30:48 valid - loss: 0.7959, acc: 0.9346
Epoch 341, lr 0.326477
02:31:16 train - loss: 1.3300, acc: 0.6533
Epoch 342, lr 0.324388
02:31:44 train - loss: 1.3772, acc: 0.6287
Epoch 343, lr 0.322301
02:32:12 train - loss: 1.3110, acc: 0.6571
Epoch 344, lr 0.320216
02:32:41 train - loss: 1.3228, acc: 0.6542
Epoch 345, lr 0.318133
02:33:09 train - loss: 1.3333, acc: 0.6486
Epoch 346, lr 0.316053
02:33:37 train - loss: 1.3706, acc: 0.6251
Epoch 347, lr 0.313975
02:34:05 train - loss: 1.3130, acc: 0.6583
Epoch 348, lr 0.311899
02:34:33 train - loss: 1.3271, acc: 0.6521
Epoch 349, lr 0.309826
02:35:01 train - loss: 1.3145, acc: 0.6551
Epoch 350, lr 0.307756
02:35:29 train - loss: 1.3461, acc: 0.6388
02:35:31 valid - loss: 0.8195, acc: 0.9396
Epoch 351, lr 0.305688
02:36:00 train - loss: 1.3021, acc: 0.6641
Epoch 352, lr 0.303623
02:36:28 train - loss: 1.2452, acc: 0.6901
Epoch 353, lr 0.301561
02:36:56 train - loss: 1.2550, acc: 0.6852
Epoch 354, lr 0.299501
02:37:24 train - loss: 1.3199, acc: 0.6550
Epoch 355, lr 0.297444
02:37:52 train - loss: 1.2823, acc: 0.6725
Epoch 356, lr 0.295391
02:38:21 train - loss: 1.3852, acc: 0.6194
Epoch 357, lr 0.293340
02:38:49 train - loss: 1.2354, acc: 0.6986
Epoch 358, lr 0.291292
02:39:17 train - loss: 1.3514, acc: 0.6387
Epoch 359, lr 0.289247
02:39:45 train - loss: 1.3561, acc: 0.6323
Epoch 360, lr 0.287206
02:40:13 train - loss: 1.3081, acc: 0.6610
02:40:15 valid - loss: 0.8051, acc: 0.9392
Epoch 361, lr 0.285168
02:40:44 train - loss: 1.2846, acc: 0.6703
Epoch 362, lr 0.283133
02:41:12 train - loss: 1.2674, acc: 0.6797
Epoch 363, lr 0.281101
02:41:40 train - loss: 1.3300, acc: 0.6504
Epoch 364, lr 0.279073
02:42:08 train - loss: 1.2870, acc: 0.6646
Epoch 365, lr 0.277048
02:42:36 train - loss: 1.3978, acc: 0.6116
Epoch 366, lr 0.275026
02:43:04 train - loss: 1.2439, acc: 0.6962
Epoch 367, lr 0.273009
02:43:32 train - loss: 1.3032, acc: 0.6638
Epoch 368, lr 0.270994
02:44:00 train - loss: 1.3134, acc: 0.6539
Epoch 369, lr 0.268984
02:44:28 train - loss: 1.2756, acc: 0.6695
Epoch 370, lr 0.266977
02:44:56 train - loss: 1.3381, acc: 0.6388
02:44:59 valid - loss: 0.6251, acc: 0.9516
Epoch 371, lr 0.264974
02:45:27 train - loss: 1.3492, acc: 0.6318
Epoch 372, lr 0.262975
02:45:55 train - loss: 1.2706, acc: 0.6750
Epoch 373, lr 0.260980
02:46:23 train - loss: 1.2523, acc: 0.6855
Epoch 374, lr 0.258988
02:46:51 train - loss: 1.2895, acc: 0.6669
Epoch 375, lr 0.257001
02:47:19 train - loss: 1.3052, acc: 0.6583
Epoch 376, lr 0.255018
02:47:47 train - loss: 1.3162, acc: 0.6577
Epoch 377, lr 0.253039
02:48:15 train - loss: 1.3278, acc: 0.6458
Epoch 378, lr 0.251064
02:48:43 train - loss: 1.3401, acc: 0.6369
Epoch 379, lr 0.249093
02:49:12 train - loss: 1.2567, acc: 0.6824
Epoch 380, lr 0.247127
02:49:39 train - loss: 1.3403, acc: 0.6437
02:49:42 valid - loss: 0.6846, acc: 0.9504
Epoch 381, lr 0.245165
02:50:10 train - loss: 1.3080, acc: 0.6579
Epoch 382, lr 0.243207
02:50:38 train - loss: 1.3482, acc: 0.6361
Epoch 383, lr 0.241254
02:51:06 train - loss: 1.2954, acc: 0.6635
Epoch 384, lr 0.239305
02:51:34 train - loss: 1.3540, acc: 0.6315
Epoch 385, lr 0.237361
02:52:02 train - loss: 1.3028, acc: 0.6637
Epoch 386, lr 0.235422
02:52:30 train - loss: 1.2808, acc: 0.6698
Epoch 387, lr 0.233487
02:52:58 train - loss: 1.3217, acc: 0.6500
Epoch 388, lr 0.231557
02:53:26 train - loss: 1.2973, acc: 0.6590
Epoch 389, lr 0.229632
02:53:55 train - loss: 1.2882, acc: 0.6692
Epoch 390, lr 0.227711
02:54:23 train - loss: 1.2797, acc: 0.6767
02:54:25 valid - loss: 0.6347, acc: 0.9545
Epoch 391, lr 0.225796
02:54:53 train - loss: 1.3500, acc: 0.6311
Epoch 392, lr 0.223885
02:55:21 train - loss: 1.2682, acc: 0.6752
Epoch 393, lr 0.221980
02:55:49 train - loss: 1.2322, acc: 0.6949
Epoch 394, lr 0.220079
02:56:17 train - loss: 1.3236, acc: 0.6502
Epoch 395, lr 0.218184
02:56:45 train - loss: 1.3041, acc: 0.6630
Epoch 396, lr 0.216294
02:57:13 train - loss: 1.2817, acc: 0.6702
Epoch 397, lr 0.214409
02:57:41 train - loss: 1.3537, acc: 0.6287
Epoch 398, lr 0.212529
02:58:09 train - loss: 1.3677, acc: 0.6239
Epoch 399, lr 0.210654
02:58:37 train - loss: 1.2632, acc: 0.6747
Epoch 400, lr 0.208785
02:59:06 train - loss: 1.2543, acc: 0.6831
02:59:08 valid - loss: 0.6686, acc: 0.9477
Epoch 401, lr 0.206922
02:59:36 train - loss: 1.2941, acc: 0.6618
Epoch 402, lr 0.205064
03:00:04 train - loss: 1.2429, acc: 0.6860
Epoch 403, lr 0.203211
03:00:32 train - loss: 1.3189, acc: 0.6482
Epoch 404, lr 0.201364
03:01:00 train - loss: 1.3207, acc: 0.6469
Epoch 405, lr 0.199523
03:01:28 train - loss: 1.1843, acc: 0.7190
Epoch 406, lr 0.197688
03:01:56 train - loss: 1.3217, acc: 0.6505
Epoch 407, lr 0.195858
03:02:25 train - loss: 1.2812, acc: 0.6686
Epoch 408, lr 0.194034
03:02:53 train - loss: 1.3066, acc: 0.6554
Epoch 409, lr 0.192215
03:03:21 train - loss: 1.3228, acc: 0.6436
Epoch 410, lr 0.190403
03:03:49 train - loss: 1.2833, acc: 0.6713
03:03:51 valid - loss: 0.7755, acc: 0.9472
Epoch 411, lr 0.188597
03:04:19 train - loss: 1.3500, acc: 0.6295
Epoch 412, lr 0.186797
03:04:47 train - loss: 1.2651, acc: 0.6676
Epoch 413, lr 0.185002
03:05:15 train - loss: 1.3111, acc: 0.6505
Epoch 414, lr 0.183214
03:05:43 train - loss: 1.3091, acc: 0.6517
Epoch 415, lr 0.181432
03:06:11 train - loss: 1.3241, acc: 0.6442
Epoch 416, lr 0.179656
03:06:39 train - loss: 1.2785, acc: 0.6655
Epoch 417, lr 0.177887
03:07:08 train - loss: 1.2808, acc: 0.6698
Epoch 418, lr 0.176124
03:07:35 train - loss: 1.2692, acc: 0.6733
Epoch 419, lr 0.174367
03:08:04 train - loss: 1.2596, acc: 0.6737
Epoch 420, lr 0.172616
03:08:32 train - loss: 1.2875, acc: 0.6604
03:08:34 valid - loss: 0.7883, acc: 0.9463
Epoch 421, lr 0.170872
03:09:02 train - loss: 1.2389, acc: 0.6870
Epoch 422, lr 0.169135
03:09:30 train - loss: 1.2527, acc: 0.6811
Epoch 423, lr 0.167404
03:09:58 train - loss: 1.2263, acc: 0.6942
Epoch 424, lr 0.165680
03:10:26 train - loss: 1.3097, acc: 0.6482
Epoch 425, lr 0.163962
03:10:54 train - loss: 1.2644, acc: 0.6756
Epoch 426, lr 0.162251
03:11:23 train - loss: 1.2828, acc: 0.6642
Epoch 427, lr 0.160547
03:11:51 train - loss: 1.2742, acc: 0.6680
Epoch 428, lr 0.158850
03:12:19 train - loss: 1.2782, acc: 0.6700
Epoch 429, lr 0.157159
03:12:47 train - loss: 1.3245, acc: 0.6401
Epoch 430, lr 0.155476
03:13:15 train - loss: 1.2156, acc: 0.7020
03:13:17 valid - loss: 0.6770, acc: 0.9540
Epoch 431, lr 0.153799
03:13:45 train - loss: 1.2579, acc: 0.6766
Epoch 432, lr 0.152129
03:14:13 train - loss: 1.2730, acc: 0.6685
Epoch 433, lr 0.150467
03:14:41 train - loss: 1.2539, acc: 0.6777
Epoch 434, lr 0.148811
03:15:09 train - loss: 1.3051, acc: 0.6494
Epoch 435, lr 0.147163
03:15:37 train - loss: 1.2894, acc: 0.6605
Epoch 436, lr 0.145521
03:16:06 train - loss: 1.2625, acc: 0.6701
Epoch 437, lr 0.143887
03:16:34 train - loss: 1.2194, acc: 0.6951
Epoch 438, lr 0.142261
03:17:02 train - loss: 1.2667, acc: 0.6675
Epoch 439, lr 0.140641
03:17:30 train - loss: 1.2811, acc: 0.6649
Epoch 440, lr 0.139029
03:17:58 train - loss: 1.2837, acc: 0.6588
03:18:00 valid - loss: 0.6169, acc: 0.9531
Epoch 441, lr 0.137425
03:18:28 train - loss: 1.2423, acc: 0.6796
Epoch 442, lr 0.135828
03:18:56 train - loss: 1.2113, acc: 0.7027
Epoch 443, lr 0.134238
03:19:24 train - loss: 1.3055, acc: 0.6480
Epoch 444, lr 0.132656
03:19:52 train - loss: 1.2185, acc: 0.7004
Epoch 445, lr 0.131081
03:20:21 train - loss: 1.2448, acc: 0.6796
Epoch 446, lr 0.129514
03:20:49 train - loss: 1.2120, acc: 0.6971
Epoch 447, lr 0.127955
03:21:17 train - loss: 1.3539, acc: 0.6168
Epoch 448, lr 0.126404
03:21:45 train - loss: 1.2264, acc: 0.6871
Epoch 449, lr 0.124860
03:22:13 train - loss: 1.2839, acc: 0.6602
Epoch 450, lr 0.123324
03:22:41 train - loss: 1.2414, acc: 0.6844
03:22:43 valid - loss: 0.7840, acc: 0.9492
Epoch 451, lr 0.121796
03:23:11 train - loss: 1.2794, acc: 0.6683
Epoch 452, lr 0.120276
03:23:39 train - loss: 1.2287, acc: 0.6936
Epoch 453, lr 0.118764
03:24:07 train - loss: 1.2488, acc: 0.6794
Epoch 454, lr 0.117260
03:24:36 train - loss: 1.2160, acc: 0.6942
Epoch 455, lr 0.115764
03:25:04 train - loss: 1.2283, acc: 0.6928
Epoch 456, lr 0.114276
03:25:32 train - loss: 1.2795, acc: 0.6589
Epoch 457, lr 0.112796
03:26:00 train - loss: 1.2126, acc: 0.7018
Epoch 458, lr 0.111324
03:26:28 train - loss: 1.2661, acc: 0.6694
Epoch 459, lr 0.109860
03:26:56 train - loss: 1.2086, acc: 0.7005
Epoch 460, lr 0.108405
03:27:24 train - loss: 1.2290, acc: 0.6878
03:27:26 valid - loss: 0.7716, acc: 0.9531
Epoch 461, lr 0.106958
03:27:54 train - loss: 1.2578, acc: 0.6709
Epoch 462, lr 0.105519
03:28:22 train - loss: 1.1968, acc: 0.7061
Epoch 463, lr 0.104089
03:28:50 train - loss: 1.2901, acc: 0.6596
Epoch 464, lr 0.102667
03:29:18 train - loss: 1.1576, acc: 0.7211
Epoch 465, lr 0.101253
03:29:46 train - loss: 1.2449, acc: 0.6802
Epoch 466, lr 0.099848
03:30:15 train - loss: 1.2517, acc: 0.6812
Epoch 467, lr 0.098451
03:30:43 train - loss: 1.3104, acc: 0.6320
Epoch 468, lr 0.097063
03:31:11 train - loss: 1.2023, acc: 0.6994
Epoch 469, lr 0.095684
03:31:39 train - loss: 1.2034, acc: 0.7022
Epoch 470, lr 0.094313
03:32:07 train - loss: 1.2341, acc: 0.6868
03:32:09 valid - loss: 0.7623, acc: 0.9558
Epoch 471, lr 0.092951
03:32:37 train - loss: 1.2432, acc: 0.6827
Epoch 472, lr 0.091598
03:33:05 train - loss: 1.2820, acc: 0.6582
Epoch 473, lr 0.090253
03:33:33 train - loss: 1.2598, acc: 0.6683
Epoch 474, lr 0.088918
03:34:02 train - loss: 1.1450, acc: 0.7368
Epoch 475, lr 0.087591
03:34:30 train - loss: 1.1963, acc: 0.7062
Epoch 476, lr 0.086273
03:34:58 train - loss: 1.2108, acc: 0.7003
Epoch 477, lr 0.084963
03:35:26 train - loss: 1.2136, acc: 0.6941
Epoch 478, lr 0.083663
03:35:54 train - loss: 1.2641, acc: 0.6666
Epoch 479, lr 0.082372
03:36:22 train - loss: 1.2380, acc: 0.6847
Epoch 480, lr 0.081090
03:36:50 train - loss: 1.1848, acc: 0.7061
03:36:52 valid - loss: 0.7000, acc: 0.9572
Epoch 481, lr 0.079817
03:37:20 train - loss: 1.2551, acc: 0.6690
Epoch 482, lr 0.078553
03:37:48 train - loss: 1.2436, acc: 0.6726
Epoch 483, lr 0.077298
03:38:16 train - loss: 1.1834, acc: 0.7144
Epoch 484, lr 0.076052
03:38:44 train - loss: 1.2496, acc: 0.6770
Epoch 485, lr 0.074815
03:39:12 train - loss: 1.2012, acc: 0.7016
Epoch 486, lr 0.073588
03:39:40 train - loss: 1.2639, acc: 0.6685
Epoch 487, lr 0.072370
03:40:08 train - loss: 1.1867, acc: 0.7107
Epoch 488, lr 0.071161
03:40:36 train - loss: 1.1996, acc: 0.7000
Epoch 489, lr 0.069962
03:41:04 train - loss: 1.2563, acc: 0.6731
Epoch 490, lr 0.068772
03:41:32 train - loss: 1.2031, acc: 0.7025
03:41:35 valid - loss: 0.5993, acc: 0.9619
Epoch 491, lr 0.067591
03:42:03 train - loss: 1.2069, acc: 0.6912
Epoch 492, lr 0.066420
03:42:31 train - loss: 1.1337, acc: 0.7350
Epoch 493, lr 0.065258
03:42:59 train - loss: 1.2346, acc: 0.6781
Epoch 494, lr 0.064106
03:43:27 train - loss: 1.2192, acc: 0.6902
Epoch 495, lr 0.062963
03:43:55 train - loss: 1.1923, acc: 0.7028
Epoch 496, lr 0.061830
03:44:23 train - loss: 1.2026, acc: 0.7014
Epoch 497, lr 0.060707
03:44:51 train - loss: 1.1938, acc: 0.7033
Epoch 498, lr 0.059593
03:45:19 train - loss: 1.1694, acc: 0.7157
Epoch 499, lr 0.058488
03:45:47 train - loss: 1.2053, acc: 0.6929
Epoch 500, lr 0.057394
03:46:15 train - loss: 1.1760, acc: 0.7077
03:46:18 valid - loss: 0.6162, acc: 0.9616
Epoch 501, lr 0.056309
03:46:46 train - loss: 1.2038, acc: 0.6918
Epoch 502, lr 0.055234
03:47:14 train - loss: 1.2589, acc: 0.6673
Epoch 503, lr 0.054169
03:47:42 train - loss: 1.1992, acc: 0.7005
Epoch 504, lr 0.053113
03:48:10 train - loss: 1.1274, acc: 0.7402
Epoch 505, lr 0.052068
03:48:38 train - loss: 1.2017, acc: 0.6950
Epoch 506, lr 0.051032
03:49:06 train - loss: 1.1808, acc: 0.7037
Epoch 507, lr 0.050006
03:49:34 train - loss: 1.2250, acc: 0.6839
Epoch 508, lr 0.048991
03:50:02 train - loss: 1.1974, acc: 0.6976
Epoch 509, lr 0.047985
03:50:30 train - loss: 1.1673, acc: 0.7133
Epoch 510, lr 0.046989
03:50:58 train - loss: 1.1556, acc: 0.7186
03:51:01 valid - loss: 0.6264, acc: 0.9630
Epoch 511, lr 0.046003
03:51:29 train - loss: 1.2229, acc: 0.6799
Epoch 512, lr 0.045027
03:51:57 train - loss: 1.2141, acc: 0.6908
Epoch 513, lr 0.044061
03:52:25 train - loss: 1.1635, acc: 0.7157
Epoch 514, lr 0.043106
03:52:53 train - loss: 1.1924, acc: 0.7003
Epoch 515, lr 0.042160
03:53:21 train - loss: 1.1900, acc: 0.7038
Epoch 516, lr 0.041225
03:53:49 train - loss: 1.2263, acc: 0.6792
Epoch 517, lr 0.040300
03:54:17 train - loss: 1.1776, acc: 0.7063
Epoch 518, lr 0.039385
03:54:45 train - loss: 1.1621, acc: 0.7165
Epoch 519, lr 0.038480
03:55:13 train - loss: 1.2540, acc: 0.6738
Epoch 520, lr 0.037586
03:55:41 train - loss: 1.2140, acc: 0.6858
03:55:43 valid - loss: 0.6911, acc: 0.9635
Epoch 521, lr 0.036701
03:56:12 train - loss: 1.2248, acc: 0.6807
Epoch 522, lr 0.035828
03:56:40 train - loss: 1.1081, acc: 0.7416
Epoch 523, lr 0.034964
03:57:08 train - loss: 1.1682, acc: 0.7122
Epoch 524, lr 0.034111
03:57:36 train - loss: 1.1764, acc: 0.7096
Epoch 525, lr 0.033268
03:58:04 train - loss: 1.2047, acc: 0.6892
Epoch 526, lr 0.032436
03:58:32 train - loss: 1.2066, acc: 0.6883
Epoch 527, lr 0.031614
03:59:00 train - loss: 1.1905, acc: 0.6974
Epoch 528, lr 0.030803
03:59:28 train - loss: 1.2277, acc: 0.6825
Epoch 529, lr 0.030002
03:59:56 train - loss: 1.1319, acc: 0.7397
Epoch 530, lr 0.029211
04:00:24 train - loss: 1.1703, acc: 0.7074
04:00:26 valid - loss: 0.6205, acc: 0.9635
Epoch 531, lr 0.028431
04:00:54 train - loss: 1.1650, acc: 0.7149
Epoch 532, lr 0.027662
04:01:23 train - loss: 1.1845, acc: 0.6969
Epoch 533, lr 0.026903
04:01:51 train - loss: 1.2297, acc: 0.6812
Epoch 534, lr 0.026155
04:02:19 train - loss: 1.1832, acc: 0.6965
Epoch 535, lr 0.025417
04:02:47 train - loss: 1.1563, acc: 0.7166
Epoch 536, lr 0.024690
04:03:15 train - loss: 1.2051, acc: 0.6891
Epoch 537, lr 0.023974
04:03:43 train - loss: 1.1948, acc: 0.6985
Epoch 538, lr 0.023268
04:04:11 train - loss: 1.1500, acc: 0.7193
Epoch 539, lr 0.022573
04:04:39 train - loss: 1.1604, acc: 0.7140
Epoch 540, lr 0.021889
04:05:07 train - loss: 1.2308, acc: 0.6714
04:05:09 valid - loss: 0.7144, acc: 0.9604
Epoch 541, lr 0.021216
04:05:38 train - loss: 1.1650, acc: 0.7107
Epoch 542, lr 0.020553
04:06:06 train - loss: 1.1765, acc: 0.7065
Epoch 543, lr 0.019901
04:06:34 train - loss: 1.1827, acc: 0.7034
Epoch 544, lr 0.019260
04:07:02 train - loss: 1.1753, acc: 0.7033
Epoch 545, lr 0.018629
04:07:30 train - loss: 1.1342, acc: 0.7310
Epoch 546, lr 0.018010
04:07:58 train - loss: 1.1684, acc: 0.7123
Epoch 547, lr 0.017401
04:08:26 train - loss: 1.2316, acc: 0.6758
Epoch 548, lr 0.016803
04:08:54 train - loss: 1.1829, acc: 0.6995
Epoch 549, lr 0.016216
04:09:22 train - loss: 1.1999, acc: 0.7010
Epoch 550, lr 0.015640
04:09:50 train - loss: 1.1488, acc: 0.7164
04:09:52 valid - loss: 0.7605, acc: 0.9606
Epoch 551, lr 0.015075
04:10:20 train - loss: 1.1690, acc: 0.7095
Epoch 552, lr 0.014521
04:10:48 train - loss: 1.1096, acc: 0.7415
Epoch 553, lr 0.013978
04:11:16 train - loss: 1.1383, acc: 0.7209
Epoch 554, lr 0.013445
04:11:44 train - loss: 1.2151, acc: 0.6759
Epoch 555, lr 0.012924
04:12:12 train - loss: 1.1825, acc: 0.6983
Epoch 556, lr 0.012414
04:12:40 train - loss: 1.1702, acc: 0.7056
Epoch 557, lr 0.011914
04:13:08 train - loss: 1.2047, acc: 0.6842
Epoch 558, lr 0.011426
04:13:36 train - loss: 1.0959, acc: 0.7531
Epoch 559, lr 0.010949
04:14:04 train - loss: 1.1152, acc: 0.7396
Epoch 560, lr 0.010483
04:14:32 train - loss: 1.1698, acc: 0.7074
04:14:35 valid - loss: 0.7134, acc: 0.9639
Epoch 561, lr 0.010027
04:15:03 train - loss: 1.2366, acc: 0.6691
Epoch 562, lr 0.009583
04:15:31 train - loss: 1.1630, acc: 0.7114
Epoch 563, lr 0.009150
04:15:59 train - loss: 1.1565, acc: 0.7096
Epoch 564, lr 0.008728
04:16:27 train - loss: 1.1813, acc: 0.6978
Epoch 565, lr 0.008317
04:16:55 train - loss: 1.2350, acc: 0.6686
Epoch 566, lr 0.007918
04:17:23 train - loss: 1.2084, acc: 0.6851
Epoch 567, lr 0.007529
04:17:51 train - loss: 1.1723, acc: 0.7028
Epoch 568, lr 0.007152
04:18:19 train - loss: 1.1839, acc: 0.6988
Epoch 569, lr 0.006785
04:18:47 train - loss: 1.2139, acc: 0.6776
Epoch 570, lr 0.006430
04:19:15 train - loss: 1.2530, acc: 0.6603
04:19:17 valid - loss: 0.7611, acc: 0.9619
Epoch 571, lr 0.006086
04:19:45 train - loss: 1.2356, acc: 0.6689
Epoch 572, lr 0.005754
04:20:13 train - loss: 1.1565, acc: 0.7120
Epoch 573, lr 0.005432
04:20:41 train - loss: 1.1497, acc: 0.7119
Epoch 574, lr 0.005122
04:21:09 train - loss: 1.2244, acc: 0.6721
Epoch 575, lr 0.004822
04:21:37 train - loss: 1.1737, acc: 0.7073
Epoch 576, lr 0.004534
04:22:05 train - loss: 1.1753, acc: 0.7012
Epoch 577, lr 0.004258
04:22:33 train - loss: 1.1537, acc: 0.7121
Epoch 578, lr 0.003992
04:23:01 train - loss: 1.1088, acc: 0.7389
Epoch 579, lr 0.003738
04:23:30 train - loss: 1.1480, acc: 0.7235
Epoch 580, lr 0.003495
04:23:58 train - loss: 1.1455, acc: 0.7181
04:24:00 valid - loss: 0.7603, acc: 0.9639
Epoch 581, lr 0.003263
04:24:28 train - loss: 1.1459, acc: 0.7240
Epoch 582, lr 0.003043
04:24:56 train - loss: 1.1870, acc: 0.6976
Epoch 583, lr 0.002834
04:25:24 train - loss: 1.2235, acc: 0.6831
Epoch 584, lr 0.002636
04:25:52 train - loss: 1.1504, acc: 0.7181
Epoch 585, lr 0.002449
04:26:20 train - loss: 1.1757, acc: 0.6963
Epoch 586, lr 0.002274
04:26:48 train - loss: 1.1375, acc: 0.7282
Epoch 587, lr 0.002110
04:27:16 train - loss: 1.1239, acc: 0.7276
Epoch 588, lr 0.001957
04:27:44 train - loss: 1.1746, acc: 0.6994
Epoch 589, lr 0.001815
04:28:12 train - loss: 1.1663, acc: 0.7084
Epoch 590, lr 0.001685
04:28:40 train - loss: 1.1178, acc: 0.7358
04:28:42 valid - loss: 0.6817, acc: 0.9662
Epoch 591, lr 0.001566
04:29:10 train - loss: 1.0640, acc: 0.7607
Epoch 592, lr 0.001459
04:29:38 train - loss: 1.1468, acc: 0.7236
Epoch 593, lr 0.001362
04:30:06 train - loss: 1.1066, acc: 0.7349
Epoch 594, lr 0.001277
04:30:34 train - loss: 1.1550, acc: 0.7154
Epoch 595, lr 0.001204
04:31:02 train - loss: 1.2071, acc: 0.6829
Epoch 596, lr 0.001142
04:31:30 train - loss: 1.1400, acc: 0.7270
Epoch 597, lr 0.001091
04:31:58 train - loss: 1.1454, acc: 0.7191
Epoch 598, lr 0.001051
04:32:26 train - loss: 1.1703, acc: 0.7050
Epoch 599, lr 0.001023
04:32:54 train - loss: 1.1932, acc: 0.6850
Epoch 600, lr 0.001006
04:33:22 train - loss: 1.1582, acc: 0.7175
04:33:24 valid - loss: 0.6000, acc: 0.9673
Epoch 601, lr 0.001000
04:33:52 train - loss: 1.1410, acc: 0.7233
Epoch 602, lr 0.001000
04:34:20 train - loss: 1.1574, acc: 0.7067
Epoch 603, lr 0.001000
04:34:48 train - loss: 1.1009, acc: 0.7452
Epoch 604, lr 0.001000
04:35:16 train - loss: 1.1392, acc: 0.7189
Epoch 605, lr 0.001000
04:35:44 train - loss: 1.1288, acc: 0.7326
Epoch 606, lr 0.001000
04:36:12 train - loss: 1.1557, acc: 0.7105
Epoch 607, lr 0.001000
04:36:40 train - loss: 1.0933, acc: 0.7449
Epoch 608, lr 0.001000
04:37:08 train - loss: 1.1468, acc: 0.7237
Epoch 609, lr 0.001000
04:37:36 train - loss: 1.1236, acc: 0.7274
Epoch 610, lr 0.001000
04:38:04 train - loss: 1.2036, acc: 0.6891
04:38:06 valid - loss: 0.6217, acc: 0.9670
